3,14,22,31,42,11,36
38,55,28,44,29,39,60
43,19,22,34,55,26,14
52,7,13,22,45,14,56
43,28,56,36,59,23,2
28,51,54,9,10,8,50
43,25,35,46,42,16,58
41,2,16,34,20,52,13
56,33,34,49,8,39,50
53,34,13,19,57,56,58
59,58,41,32,39,40,14
37,22,30,19,28,10,36
55,44,41,1,60,57,19
24,33,22,3,18,57,59
32,29,28,27,23,30,14
1,26,24,49,36,8,7
54,22,5,17,21,19,26
5,57,34,3,2,44,45
6,27,55,21,15,54,23
60,49,3,25,31,2,32
43,41,9,14,57,25,21
45,30,58,11,5,48,18
43,32,14,20,27,18,17
4,36,13,58,48,15,28
47,43,33,38,6,42,36
43,52,54,26,57,22,25
40,21,48,10,53,52,43
23,50,8,3,56,58,29
31,27,10,18,33,48,3
58,52,51,47,10,9,50
21,30,47,11,38,25,2
14,38,12,31,45,22,5
18,25,31,5,44,51,20
49,38,32,36,31,52,4
10,12,27,33,59,17,57
39,37,31,25,6,41,24
22,20,44,42,43,26,2
21,16,31,60,29,15,25
6,35,55,36,53,54,7
34,46,23,32,12,31,20
50,10,16,59,14,39,31
22,58,19,13,6,39,60
1,20,7,13,58,2,8
57,4,8,2,34,23,54
14,17,49,26,55,51,24
26,15,47,5,27,45,19
9,29,28,3,57,23,10
11,57,56,25,53,10,48
19,33,32,53,29,57,55
9,57,39,10,40,11,44
40,48,18,36,37,6,4
40,49,2,25,6,8,35
56,26,43,10,36,54,51
7,3,4,2,1,32,35
28,57,42,20,9,15,2
59,34,41,51,49,60,15
10,33,54,19,24,58,32
9,23,59,60,58,10,31
26,9,47,32,40,45,50
26,53,15,20,5,22,17
25,32,7,57,52,15,6
50,35,13,19,5,23,10
48,42,37,58,14,19,41
36,28,10,59,5,53,1
3,2,12,16,14,39,55
48,3,51,21,47,57,46
20,58,47,27,31,48,10
28,34,8,11,2,14,43
20,1,7,26,28,33,25
2,22,11,38,45,40,47
54,18,17,2,3,40,47
49,33,46,24,31,8,23
6,59,21,39,1,30,49
10,11,54,55,51,5,8
55,29,47,59,39,26,37
19,48,2,53,45,25,20
1,3,55,8,49,7,50
37,3,12,16,27,8,32
1,27,30,43,39,49,2
15,13,53,2,24,12,55
27,50,54,25,4,46,44
44,35,59,22,27,55,25
35,26,53,2,8,11,58
33,41,1,54,28,39,45
1,46,51,38,3,23,39
9,56,15,50,55,26,41
45,8,14,5,23,26,17
7,9,20,47,52,6,18
41,12,42,15,37,59,26
1,18,4,24,8,37,7
50,39,13,34,51,3,18
60,21,22,19,33,52,46
8,52,20,44,7,53,32
15,4,41,54,31,24,48
19,37,25,15,40,39,58
16,1,28,12,45,4,31
21,16,20,2,9,56,35
11,58,26,30,44,21,34
48,5,22,6,1,30,20
27,6,10,45,57,16,39
23,33,40,50,32,30,22
12,23,42,52,34,5,48
11,10,24,50,34,4,7
2,8,11,55,36,35,32
34,3,8,10,39,28,35
27,39,54,22,16,6,4
22,58,50,34,1,31,54
24,51,10,29,17,37,14
30,51,37,31,32,15,19
2,22,12,34,60,54,16
50,25,3,30,1,7,48
34,42,53,2,30,13,33
9,29,37,51,8,27,35
12,15,52,41,17,57,14
30,48,23,53,32,7,37
42,6,9,53,40,25,35
38,60,12,55,8,5,37
14,41,24,27,42,35,8
4,30,9,57,17,36,5
34,40,19,5,6,55,7
53,35,3,15,17,12,23
20,41,9,40,43,50,35
11,23,38,52,12,57,55
27,23,16,46,60,3,15
42,41,18,37,40,12,1
30,52,57,58,18,19,47
36,13,21,32,18,54,16
15,18,56,38,54,4,44
54,16,48,23,37,28,40
45,49,48,44,27,58,21
25,39,44,54,14,58,8
40,46,34,43,24,44,32
16,41,44,60,36,4,49
20,1,44,3,36,8,47
9,11,25,3,37,50,24
59,7,29,22,17,9,45
52,29,55,39,35,24,20
2,5,37,50,16,54,15
54,41,24,4,45,44,1
57,36,9,59,16,10,7
58,44,19,3,42,13,4
39,19,36,60,13,37,20
29,18,26,47,45,14,7
50,14,21,9,55,3,48
53,28,48,15,40,7,1
33,54,41,12,27,23,52
16,4,26,43,25,40,53
25,10,39,58,31,3,43
52,42,11,41,33,3,57
37,26,21,35,9,45,36
48,46,34,14,5,2,52
14,25,21,20,9,48,51
15,34,19,59,22,23,31
44,17,36,37,43,4,7
14,8,21,36,31,59,24
28,11,49,32,59,22,19
29,13,17,23,50,38,47
21,44,52,4,50,59,54
4,59,2,6,24,25,50
18,24,3,40,52,53,31
44,22,25,18,10,58,59
46,27,13,19,28,20,55
30,17,47,57,56,45,27
12,39,46,37,51,33,6
37,44,9,56,11,32,52
42,8,15,59,56,1,20
46,56,27,2,60,10,57
21,39,30,44,60,1,19
37,46,13,14,35,12,60
51,59,13,25,58,40,28
49,58,34,18,46,47,53
20,42,26,9,41,18,38
9,18,7,6,32,31,59
19,42,43,56,3,12,23
27,56,40,47,38,15,48
49,44,11,4,19,52,54
9,20,1,4,43,34,41
9,56,4,49,39,58,13
53,56,17,1,16,59,25
8,37,7,57,49,36,23
42,3,19,30,18,22,5
13,18,11,31,39,6,26
56,1,11,27,26,33,37
46,49,20,35,11,44,21
45,49,57,13,55,10,36
38,24,44,47,3,34,42
7,59,8,20,55,37,34
58,50,12,55,29,48,31
11,3,2,24,19,8,13
59,42,31,40,60,54,29
55,49,18,57,54,15,43
48,53,50,56,33,59,27
6,20,11,7,8,39,60
42,10,34,37,44,59,14
5,27,16,24,41,31,18
35,18,38,6,29,42,31
30,3,22,55,31,27,4
13,38,32,57,48,58,14
58,18,52,36,2,42,27
18,60,17,11,42,4,38
47,31,41,51,25,13,4
19,13,32,23,15,8,11
59,17,60,49,34,55,39
41,1,15,43,52,2,12
24,22,29,12,40,46,43
47,59,32,5,36,24,12
38,1,46,44,31,39,49
55,3,31,13,12,14,42
27,14,21,49,53,37,32
59,41,58,49,22,24,48
19,47,10,21,52,20,14
31,24,6,20,11,4,42
51,44,26,2,19,24,53
15,7,16,30,43,31,41
22,35,36,54,46,10,34
15,4,49,9,56,52,22
1,49,32,36,2,31,16
14,20,58,43,52,39,55
9,18,43,27,25,54,12
46,29,6,11,30,20,43
4,7,43,57,45,36,11
7,1,34,23,13,11,18
2,8,29,54,57,36,52
10,9,55,13,60,7,38
41,35,34,58,13,3,45
25,49,27,13,36,11,12
56,37,17,36,42,51,10
23,19,12,4,35,41,18
53,18,19,47,46,23,1
44,8,19,60,29,52,47
28,40,60,45,11,14,15
8,52,9,23,38,28,16
11,7,56,42,34,20,23
54,20,1,31,35,48,58
15,42,46,30,14,5,16
40,9,35,27,56,24,46
52,29,34,20,47,5,32
28,36,23,58,12,50,33
10,27,2,51,53,36,28
35,31,11,48,59,58,23
30,32,27,49,38,47,53
36,11,32,55,4,39,28
12,55,60,39,59,26,54
50,17,16,31,60,26,47
57,3,21,18,14,45,6
29,2,15,51,43,18,31
40,28,7,42,50,21,24
1,44,60,6,39,40,5
22,48,45,38,52,36,8
11,34,39,36,27,23,48
30,1,42,23,34,50,57
27,6,41,29,59,55,10
38,15,7,11,44,3,26
7,37,47,3,51,56,14
13,28,59,7,39,27,34
42,6,17,50,57,7,60
21,52,47,1,55,15,53
59,29,53,31,15,25,34
10,35,60,55,56,37,32
57,21,55,8,54,43,29
58,13,6,14,35,5,51
2,27,55,52,58,25,53
2,46,58,44,30,11,28
51,3,27,28,6,2,34
33,55,47,44,41,34,1
27,15,29,26,23,58,24
27,11,46,58,14,47,23
58,56,49,51,50,44,10
28,18,42,12,20,59,4
3,33,4,47,50,6,29
20,14,54,40,53,24,44
42,46,17,8,50,20,43
49,45,41,11,32,18,26
9,4,56,55,10,49,52
15,52,57,20,50,51,49
24,9,14,52,55,16,7
26,36,43,11,46,14,7
35,22,36,52,2,49,24
17,4,37,58,21,33,8
23,44,50,28,17,39,59
39,12,29,45,60,17,55
20,3,23,43,22,2,57
50,17,24,42,27,55,35
29,12,17,18,20,44,30
12,52,53,57,54,33,5
4,53,10,19,12,9,45
1,41,48,38,39,19,57
12,15,13,35,10,16,23
25,41,18,8,35,31,16
51,50,42,40,39,14,12
20,19,33,44,14,37,15
39,52,7,46,25,45,36
60,39,28,45,35,20,13
58,26,35,55,32,2,21
8,57,27,34,50,35,36
40,9,60,6,3,38,1
3,52,18,53,36,30,32
27,57,51,36,39,52,43
59,38,10,6,12,2,33
33,54,60,16,55,39,41
13,59,29,46,40,33,18
53,14,46,23,48,30,10
39,45,52,19,7,5,31
58,8,29,35,22,23,30
29,30,49,5,59,58,53
59,18,5,21,8,45,41
56,24,10,59,3,12,16
33,56,18,15,24,8,51
58,55,39,35,4,53,9
26,42,22,13,46,5,35
42,32,47,26,21,19,56
19,54,24,30,38,43,1
8,23,52,36,35,10,24
1,16,34,40,21,17,7
21,45,24,58,15,56,11
59,39,2,52,38,20,46
19,12,52,47,23,46,21
18,34,2,5,29,52,30
32,42,46,27,59,12,52
16,20,41,34,9,39,35
49,43,56,9,1,27,31
42,49,50,6,44,21,26
36,17,7,30,43,10,58
37,13,21,51,7,44,16
54,8,42,43,9,58,23
52,4,51,6,11,59,33
2,54,11,7,8,55,38
55,26,3,50,39,15,52
24,7,43,5,16,31,28
54,32,39,50,60,49,34
24,1,60,55,34,36,26
23,19,44,13,32,57,34
57,2,58,59,34,31,20
52,14,3,1,35,54,8
10,33,22,17,59,36,8
52,56,5,14,9,2,28
24,33,29,55,13,6,42
36,45,15,56,8,51,48
16,48,26,58,32,6,43
35,38,42,57,17,15,22
10,9,1,22,4,15,18
33,23,44,58,46,18,48
58,2,19,20,43,6,60
48,49,50,16,52,11,17
9,59,46,34,33,19,54
49,60,31,30,55,26,56
24,26,40,18,9,42,44
31,43,47,21,20,42,40
23,58,27,4,8,39,7
41,6,29,14,55,33,12
14,19,28,5,43,44,41
7,10,20,50,54,26,6
21,53,3,2,55,33,41
6,60,53,31,32,46,43
23,17,58,20,53,55,39
54,2,11,26,40,53,23
9,7,55,17,14,43,37
26,53,47,23,58,43,29
35,41,36,21,16,44,8
47,20,33,36,35,9,30
10,57,56,20,17,41,23
58,26,27,47,50,2,3
54,33,43,58,44,28,2
20,46,42,11,56,43,39
16,37,46,56,33,59,18
51,25,6,45,36,29,55
52,16,23,20,48,5,2
22,12,17,51,4,39,41
33,59,41,10,55,24,47
43,33,52,25,54,20,7
54,48,30,6,59,5,12
49,38,23,34,27,9,10
38,37,3,31,1,54,9
54,48,37,36,43,7,3
33,3,20,36,46,43,22
20,60,46,47,58,56,16
8,1,51,38,58,50,60
14,24,3,44,48,12,33
30,16,27,22,32,19,53
11,19,10,58,22,2,46
1,27,52,22,33,18,30
47,1,57,39,58,59,21
58,53,3,39,6,29,47
22,7,8,17,32,52,23
28,8,25,13,35,34,20
13,20,17,59,10,53,33
52,37,16,11,57,53,41
42,49,30,51,26,7,11
45,28,56,9,5,6,7
15,49,23,31,5,7,52
32,50,8,40,42,41,19
50,28,26,15,32,35,53
47,24,31,55,28,5,44
53,25,5,37,16,20,8
58,5,56,11,50,31,49
5,7,53,1,46,15,23
22,19,24,43,25,60,44
9,40,42,43,29,31,24
9,11,53,3,13,52,45
16,49,40,8,42,18,23
53,46,24,58,8,42,12
54,25,37,50,36,24,55
9,10,42,8,44,55,53
8,25,35,31,49,33,58
10,51,26,1,41,60,59
29,7,34,42,41,56,30
18,8,22,10,57,12,25
24,20,56,51,50,10,21
4,16,27,30,55,19,26
6,47,51,5,22,25,23
53,57,41,23,5,50,12
55,26,3,12,20,56,30
43,24,55,3,28,23,48
4,34,25,47,43,39,22
43,18,5,7,19,41,21
31,35,23,39,55,16,28
29,12,3,52,14,48,49
22,58,35,43,54,53,33
31,36,47,33,48,29,18
8,10,36,27,54,49,3
39,9,46,38,22,55,16
53,2,10,9,54,20,19
8,59,32,52,23,38,60
50,28,1,60,37,48,10
51,6,57,30,40,19,13
54,1,13,12,7,19,45
7,32,55,56,20,15,35
25,22,15,31,5,29,46
57,4,9,59,31,51,21
55,10,30,50,15,60,41
53,58,46,36,23,39,22
33,23,1,12,8,46,58
18,11,53,7,19,46,55
38,20,49,28,5,12,9
22,36,33,6,37,5,46
48,42,26,40,18,15,39
20,35,38,57,41,23,8
57,45,7,8,26,13,30
33,10,39,25,8,15,30
58,16,32,19,53,26,37
22,53,12,52,18,39,36
58,57,41,12,31,7,37
49,52,48,22,43,1,2
23,15,21,25,58,49,28
42,41,23,27,37,9,10
34,33,39,60,52,4,7
15,36,8,51,31,2,53
54,17,11,48,46,50,13
48,56,35,31,53,6,26
47,31,8,37,55,35,45
28,43,8,27,14,25,54
48,25,36,56,41,7,8
21,51,32,5,31,40,44
10,24,15,47,40,19,32
49,19,48,27,38,15,45
39,27,52,38,57,33,11
38,22,12,52,39,23,20
15,24,36,23,43,29,31
4,7,33,18,48,10,49
49,33,23,36,13,29,28
18,59,10,50,54,44,27
5,29,37,16,57,10,44
31,35,43,12,58,40,38
48,60,32,52,20,35,29
28,60,59,5,23,47,20
11,39,44,21,54,10,15
49,43,13,26,9,44,25
8,21,27,22,12,13,6
30,41,51,15,11,59,24
48,56,20,15,34,4,60
29,3,6,55,59,30,31
24,60,25,7,19,4,18
11,37,17,10,46,36,39
40,36,41,29,49,14,42
35,22,31,10,13,43,49
9,56,12,10,37,35,36
24,23,45,30,2,1,15
13,37,4,2,18,20,8
45,37,16,21,28,49,42
26,25,1,43,18,56,54
52,27,54,15,16,46,44
26,36,32,24,28,51,22
34,16,17,54,56,27,24
21,46,8,23,35,14,53
7,23,15,20,12,40,19
43,50,54,19,25,29,11
7,32,26,8,59,53,21
52,44,3,13,38,54,48
60,41,3,40,7,16,22
2,49,24,38,28,27,60
14,50,48,28,29,54,23
32,20,14,40,41,16,31
24,34,44,27,11,35,25
17,1,46,14,30,29,26
54,10,23,30,15,26,39
10,52,8,9,35,36,24
56,9,11,7,37,49,4
46,47,43,24,20,26,59
43,39,10,16,34,35,6
27,23,18,17,33,39,2
54,51,34,9,25,27,4
56,23,6,24,26,5,36
58,3,53,8,11,43,9
51,43,10,15,17,24,16
33,24,32,22,35,38,37
17,31,32,19,13,45,49
7,31,3,60,18,49,6
18,28,51,24,46,49,40
22,36,56,57,4,33,17
10,19,17,49,21,12,5
35,58,15,38,23,48,60
43,5,2,14,19,10,44
29,30,50,47,18,57,33
45,48,28,53,46,16,8
33,3,6,25,4,42,48
52,7,17,40,38,19,47
45,13,7,23,48,27,22
25,24,53,29,23,22,30
21,38,1,57,33,9,11
31,12,56,44,32,51,53
30,51,44,7,26,49,54
49,52,51,41,6,28,44
27,55,46,8,28,34,4
43,58,31,6,50,7,14
4,19,51,18,39,54,42
57,9,10,34,28,37,19
20,56,50,54,23,38,31
41,10,44,43,25,12,59
21,41,6,56,59,54,44
9,59,34,30,17,6,27
43,10,6,11,25,28,26
8,19,22,49,15,53,7
14,40,39,18,42,54,15
38,36,43,58,37,19,4
13,49,27,60,25,28,42
6,14,13,40,8,47,10
32,16,18,36,26,22,5
27,54,36,20,21,15,17
36,37,26,51,9,24,48
10,20,13,49,1,51,16
7,32,56,42,38,54,9
25,30,20,6,37,39,19
28,9,46,34,8,43,18
59,47,38,9,37,11,60
26,22,19,20,25,35,14
5,13,48,6,28,47,39
26,60,23,50,40,36,35
41,17,60,42,54,39,46
15,34,49,24,19,40,54
33,3,37,20,57,51,23
10,22,47,2,14,15,6
16,20,9,45,56,3,48
21,27,37,34,26,9,45
1,9,27,60,30,44,24
41,35,13,30,42,7,53
49,36,35,39,3,29,11
11,60,6,7,26,59,53
2,22,15,40,32,8,36
48,12,39,58,34,16,36
44,40,23,31,46,3,34
37,47,34,52,14,59,15
46,14,57,38,2,15,53
59,28,49,33,16,48,21
49,46,33,54,3,6,56
15,36,17,39,18,6,50
44,35,33,10,5,57,42
21,50,33,43,25,1,23
31,22,5,14,8,38,54
49,52,32,20,11,23,5
58,14,36,38,17,32,29
24,18,33,32,60,23,49
59,44,13,14,6,4,55
24,56,5,52,7,44,60
40,48,55,36,51,10,50
55,11,7,48,30,17,32
38,23,7,8,9,56,55
39,34,23,15,8,59,32
18,11,30,53,8,45,56
2,40,1,3,5,17,8
49,3,14,20,26,38,21
42,26,54,27,43,1,24
42,49,41,29,31,13,24
31,53,36,29,26,15,30
45,60,31,15,19,59,55
21,16,6,40,13,11,51
9,16,29,57,26,41,32
17,51,15,39,41,36,21
34,32,20,59,49,50,35
12,25,6,24,53,57,39
2,14,37,46,60,18,54
46,42,50,25,44,18,16
9,21,8,59,2,49,14
44,22,12,27,29,53,20
54,56,6,35,2,38,46
45,17,26,14,33,12,18
31,12,17,20,11,42,2
36,14,22,2,41,53,31
22,39,58,29,50,47,5
1,53,43,44,3,60,46
19,55,27,31,4,51,59
6,13,12,48,36,23,16
48,50,41,47,37,35,10
55,44,25,27,53,47,43
36,53,1,31,25,14,60
37,2,14,55,31,4,7
9,53,41,24,14,34,19
45,60,28,24,54,25,40
14,41,8,43,12,35,18
56,1,34,42,43,28,14
34,27,37,28,52,26,49
42,28,32,60,56,23,12
5,38,46,12,39,33,36
54,59,39,30,7,56,8
51,7,13,48,19,59,26
4,31,48,23,18,11,35
44,30,16,39,5,54,22
57,19,35,11,28,23,56
20,50,30,60,36,1,7
48,5,16,18,8,21,36
21,14,54,7,16,42,25
28,15,39,3,19,44,30
17,5,25,35,44,47,51
1,20,23,50,22,58,46
58,53,2,18,52,54,39
39,51,52,13,16,20,41
48,17,21,34,27,3,19
49,48,19,23,4,29,18
15,25,12,54,42,17,24
41,42,43,20,27,50,32
58,14,59,23,32,26,16
41,19,23,25,34,30,53
1,34,24,37,30,43,17
54,3,53,7,2,4,18
41,18,56,14,28,54,26
16,59,33,15,3,40,54
33,37,22,28,13,7,53
47,50,28,13,16,27,37
29,4,6,2,31,57,32
52,32,41,40,39,55,51
16,10,57,49,28,12,7
5,56,50,39,24,9,35
57,40,41,43,25,7,30
5,14,9,37,2,60,41
32,44,11,28,40,17,56
26,44,35,15,2,40,23
48,23,25,57,26,40,18
26,39,23,2,53,13,8
50,16,19,24,47,45,40
15,44,1,45,35,21,39
26,42,35,49,30,52,29
33,56,46,49,35,32,16
22,55,1,30,56,32,43
35,20,1,6,31,23,15
31,52,60,30,46,23,20
29,36,12,34,48,7,27
3,42,17,35,10,44,57
14,29,31,20,23,7,32
57,15,34,49,17,24,44
57,22,17,48,21,18,6
46,33,60,59,26,55,15
26,18,30,44,47,28,32
30,20,28,3,15,38,36
20,21,35,39,42,51,19
36,57,5,46,27,34,48
33,59,27,2,29,41,30
27,3,46,56,59,41,58
1,45,17,15,60,33,55
45,9,53,37,14,57,46
35,59,50,41,51,25,8
25,8,24,12,15,28,4
20,11,33,47,12,57,43
35,32,57,21,46,19,58
1,51,59,30,20,8,49
31,24,30,50,55,8,25
5,23,20,41,39,10,59
35,52,34,42,32,10,48
23,33,22,46,5,9,14
52,33,30,18,46,34,37
53,27,24,13,57,7,19
57,6,5,11,14,9,56
3,22,5,34,54,31,56
52,29,56,53,50,57,49
8,44,24,28,6,35,5
54,50,12,53,49,5,29
6,10,27,49,36,52,41
45,1,33,19,28,12,37
1,7,22,45,32,41,55
21,13,23,24,25,16,52
59,44,26,33,51,32,9
25,33,51,6,32,1,4
33,22,45,51,39,3,59
34,52,50,3,31,30,23
39,38,60,53,48,40,6
19,18,21,1,11,53,9
36,48,31,55,51,7,54
46,19,20,39,11,8,52
50,57,60,16,6,48,4
43,48,4,46,34,10,47
22,51,57,8,15,19,6
12,53,49,55,7,2,47
19,27,9,45,54,21,56
31,43,37,3,15,45,11
22,52,43,9,56,60,48
40,29,42,57,17,43,4
17,11,33,37,19,16,39
58,17,10,3,47,5,53
44,33,54,8,50,14,34
10,34,27,1,35,60,49
12,50,29,32,28,1,23
38,32,26,22,9,60,28
12,20,21,45,16,54,56
35,26,40,29,8,52,11
51,10,6,40,34,32,21
7,31,37,13,3,33,43
29,56,12,21,11,32,38
50,55,48,29,34,43,31
10,41,39,43,44,45,27
1,30,53,25,54,56,23
39,28,16,48,4,53,24
54,45,43,35,42,33,23
3,18,26,12,19,42,44
40,58,38,60,35,4,3
26,19,60,52,56,15,25
19,21,15,33,1,30,14
34,7,45,44,18,36,12
27,8,45,58,3,32,23
44,36,35,32,56,52,17
43,34,2,45,30,23,38
32,9,51,24,57,10,12
23,52,8,30,33,11,57
51,33,36,57,31,32,3
16,2,46,45,22,58,13
4,32,35,9,47,34,2
60,49,31,30,48,19,52
35,19,25,48,57,45,39
29,9,46,52,27,26,6
58,24,50,25,20,15,8
52,5,60,1,26,10,56
60,4,35,49,41,32,20
26,48,8,52,23,43,10
44,51,6,40,14,35,32
20,28,59,30,27,18,40
33,39,2,53,8,15,22
24,4,32,43,54,27,12
51,16,20,5,54,3,34
59,35,10,7,54,12,60
55,51,47,20,8,19,28
19,43,59,20,42,31,50
5,21,8,6,47,43,40
46,17,10,31,7,15,3
34,35,56,45,50,1,53
27,12,39,22,53,52,17
54,51,21,27,8,57,34
5,50,18,58,21,53,30
32,24,33,22,37,12,31
3,18,1,50,52,49,6
4,9,12,20,38,19,22
21,37,22,34,40,7,24
50,5,20,34,30,37,24
28,19,6,8,49,36,41
36,24,19,10,45,4,32
8,56,41,12,20,46,34
28,34,15,18,32,43,57
36,22,8,3,17,52,46
43,25,40,2,28,5,53
11,54,27,19,43,50,45
50,55,15,43,59,12,14
9,34,53,52,56,33,25
41,43,19,9,8,7,18
43,33,13,8,45,2,50
54,32,10,24,35,3,16
7,10,41,24,55,25,12
12,5,9,30,10,42,50
34,40,8,46,48,29,56
55,10,37,13,12,18,15
49,34,1,22,55,53,48
44,10,42,60,22,12,40
26,19,23,7,32,17,27
4,3,5,57,54,52,24
8,60,56,14,33,37,32
59,8,27,35,23,42,34
40,28,51,33,2,13,34
55,44,41,7,22,21,5
60,39,58,4,51,11,10
34,25,31,24,12,49,8
41,8,3,33,25,27,39
2,31,33,43,1,22,5
7,32,14,2,56,11,39
40,48,26,17,45,38,8
4,45,60,2,9,57,50
31,57,54,24,45,29,5
27,39,29,49,50,54,18
4,19,35,51,30,40,49
23,46,3,56,2,12,19
60,32,42,12,10,21,1
27,53,59,48,21,51,9
3,57,28,27,16,30,31
40,51,42,7,15,36,37
49,17,57,33,4,18,54
30,6,59,43,48,11,47
25,20,42,9,11,14,15
45,50,42,2,33,1,20
5,51,26,56,29,34,54
51,52,25,23,14,57,49
17,47,45,4,53,33,58
13,1,15,47,3,22,29
23,56,53,47,46,9,29
7,21,42,47,17,1,20
56,31,32,10,59,28,36
22,15,31,41,29,33,46
21,26,27,4,15,58,28
32,29,18,58,27,47,15
28,42,14,51,3,49,19
42,9,34,50,46,25,37
14,54,15,16,5,28,58
3,49,57,6,45,30,48
25,28,14,57,50,22,46
19,26,37,3,46,21,12
11,10,5,22,26,55,46
19,33,26,32,4,36,44
17,33,59,8,22,35,29
29,55,43,7,4,48,35
10,46,27,42,11,30,21
60,41,2,22,17,33,52
32,14,53,47,45,5,20
31,7,50,54,37,1,26
29,47,37,13,46,48,31
38,56,17,25,36,28,27
39,56,33,10,21,16,8
6,59,11,45,47,20,33
44,24,3,38,8,7,42
10,18,43,16,7,53,38
10,51,3,24,18,42,28
45,29,46,12,36,60,23
34,46,26,15,18,20,60
30,41,52,59,11,2,28
53,17,52,41,15,50,24
43,44,4,13,36,31,20
58,34,38,25,1,22,28
49,41,18,60,57,34,26
41,49,44,54,47,13,1
41,46,25,20,59,51,33
60,28,4,3,33,10,51
31,32,45,1,30,37,22
60,2,41,30,46,12,22
39,13,4,44,1,53,49
51,7,24,42,18,32,43
35,3,32,2,10,46,42
40,56,7,58,13,41,18
20,52,50,27,37,44,13
42,31,17,27,16,22,44
1,2,43,13,30,10,11
38,28,22,52,29,56,48
60,37,55,52,35,6,3
30,19,15,7,17,50,3
36,15,44,18,12,28,41
39,49,56,38,12,33,58
12,7,36,53,37,29,44
20,16,18,48,43,33,14
8,13,12,15,55,54,22
13,49,11,57,43,9,51
15,49,44,33,14,40,48
26,21,38,12,3,36,29
11,57,14,28,54,56,5
8,41,3,35,50,27,11
29,32,9,60,47,59,24
53,47,34,13,19,45,21
29,24,46,26,19,45,55
60,9,40,7,20,16,55
60,11,26,52,18,50,27
18,4,3,24,45,57,33
59,34,20,4,10,52,21
48,49,3,6,44,9,7
15,24,59,2,14,20,58
17,37,29,44,35,31,33
44,13,7,9,8,57,59
21,17,16,13,28,20,37
42,23,1,2,3,34,11
18,16,54,21,30,29,43
16,31,57,24,53,54,12
38,7,21,10,26,35,53
29,30,50,3,52,15,48
52,35,3,24,1,54,8
5,24,39,23,7,34,15
23,48,29,28,45,11,20
28,60,54,26,10,40,25
23,39,52,3,25,22,50
52,20,2,33,17,10,28
45,56,1,46,2,60,21
16,35,57,17,55,44,3
48,20,11,40,4,5,37
19,55,36,13,32,26,7
54,1,5,30,57,43,53
51,10,60,1,35,46,40
40,23,21,10,17,47,42
14,51,30,32,20,4,60
57,58,12,23,20,33,37
28,11,50,45,49,20,27
18,9,37,47,42,51,26
13,47,8,48,9,10,33
1,31,40,47,13,43,15
36,39,57,4,53,42,20
54,22,50,1,15,56,25
29,30,25,39,26,2,42
54,20,59,10,52,27,57
21,33,52,58,40,7,2
37,18,53,27,41,46,5
8,33,14,7,35,21,13
12,36,11,59,28,4,57
26,33,55,59,56,35,27
20,2,35,21,23,9,42
45,23,29,1,11,21,46
9,59,5,54,35,57,1
24,33,16,12,58,44,14
20,25,4,38,54,30,23
50,3,23,55,5,18,48
3,11,16,47,59,17,2
20,32,46,27,4,49,17
37,4,21,12,18,33,29
8,35,55,44,40,12,34
12,34,16,21,2,31,6
56,18,24,58,14,45,48
23,2,38,43,60,13,19
22,30,32,29,35,4,39
3,32,45,21,4,36,2
26,8,38,47,45,14,34
25,15,26,30,21,16,47
53,11,50,26,44,46,52
14,57,55,25,53,3,48
20,21,5,19,38,15,25
19,3,26,45,51,42,24
58,29,13,20,48,14,38
46,26,27,40,47,19,60
32,59,50,5,6,40,29
50,53,30,12,20,59,52
2,50,49,58,28,21,42
14,18,38,37,25,45,46
58,3,31,17,34,44,32
14,26,44,6,55,48,7
57,14,2,33,28,30,39
60,14,11,33,22,51,25
44,1,39,8,41,51,43
59,33,49,38,9,15,16
22,29,23,39,36,28,17
22,48,47,29,42,35,34
25,34,10,41,24,52,37
45,37,24,36,20,14,3
2,13,45,55,35,12,14
21,60,9,8,49,58,2
15,21,56,43,51,24,54
20,17,6,40,51,37,10
60,24,34,4,6,20,33
12,10,20,51,47,28,58
6,54,12,10,42,33,49
20,14,29,50,55,15,60
43,46,45,3,39,54,32
40,3,33,21,19,37,9
55,15,50,28,26,3,59
40,54,19,3,31,10,48
49,5,35,53,19,17,57
60,4,38,26,34,10,1
50,51,2,8,47,56,36
57,50,26,32,6,42,25
41,43,11,36,2,19,17
34,1,13,25,31,47,6
33,5,41,39,35,38,58
34,41,15,2,1,39,53
19,43,1,46,44,36,33
21,48,14,12,58,19,46
57,27,7,21,41,13,32
51,7,43,21,20,54,37
31,46,6,28,4,47,56
44,35,37,12,8,5,10
5,43,3,59,12,4,27
49,48,16,59,54,3,50
46,16,32,9,11,33,30
6,15,50,34,19,21,29
44,53,57,33,20,12,60
13,42,6,19,16,4,28
7,1,19,26,54,60,4
32,44,60,42,19,8,53
8,50,30,53,4,56,55
21,29,31,22,51,12,9
20,54,12,2,27,53,55
43,15,42,33,30,9,38
4,44,37,18,33,52,20
53,37,22,15,8,44,4
2,6,38,26,15,29,55
52,59,45,26,47,17,51
29,33,20,30,21,5,45
53,36,39,13,28,6,49
36,34,26,10,50,31,47
19,60,51,7,21,49,13
14,57,58,59,42,41,38
49,15,17,50,4,20,43
49,50,51,56,48,58,32
50,1,32,34,20,10,30
50,54,8,59,38,1,24
29,48,56,4,13,24,25
7,12,33,53,39,13,23
